"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Chris Larson wants to go where no state senator has ever gone before -- the Milwaukee County Executive's office. https://t.co/nExZVgt1xb",FALSE,0,NA,"2016-03-04 22:23:07",FALSE,NA,705881283843371008,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","MilwaukeeCP",0,FALSE,FALSE,-87.90968018,43.04137104
"2","A petition calling for Bill Clinton’s ‘immediate arrest' has nearly 100,000 signatures https://t.co/TVDvSsfCAz",FALSE,0,NA,"2016-03-04 20:59:53",FALSE,NA,705860338265169920,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Boston_CP",0,FALSE,FALSE,-71.0552516,42.3561185
"3","138 Days till DNC nomination 2016!
250 Days till election day 2016!
#FeelTheBern #Bernie2016 #BernieSanders https://t.co/WDwOFWskiw",FALSE,1,NA,"2016-03-04 20:34:15",FALSE,NA,705853886658174976,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Royal1968",0,FALSE,FALSE,-73.7391203,41.64470346
"4","Colorado considering change to presidential primary after 2016 caucus uproar copolitics https://t.co/CmYG6J4pWn",FALSE,0,NA,"2016-03-04 18:47:08",FALSE,NA,705826929341890560,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","DenverCP",0,FALSE,FALSE,-104.99459343,39.74601199
"5","RT @GoldfarbCenter: GC in DC: Students are having lunch and discussing the 2016 election post-Super Tuesday at The… https://t.co/K0YOPytus9",FALSE,0,NA,"2016-03-04 18:29:57",FALSE,NA,705822605031436288,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ColbyConnect",1,TRUE,FALSE,NA,NA
"6","The Md. primary election is 4/26. Learn about candidates with The Baltimore Sun Voter Guide https://t.co/A0lDKUgi36",FALSE,0,NA,"2016-03-04 18:17:12",FALSE,NA,705819395600175104,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","BaltimoreCP",0,FALSE,FALSE,-76.6155346,39.30190319
"7","Looking to leave the US after the 2016 election? Here’s where you could go https://t.co/AO4WDYTa2O",FALSE,0,NA,"2016-03-04 18:10:08",FALSE,NA,705817618100293632,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Boston_CP",0,FALSE,FALSE,-71.0552516,42.3561185
"8","Flip-flop impunity: Why Donald Trump scares Democrats in the general election https://t.co/g8p1CHMEvx #2016 https://t.co/i96cWrr7BR",FALSE,0,NA,"2016-03-04 18:07:12",FALSE,NA,705816882624860160,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","carbonmotion",0,FALSE,FALSE,-118.24790955,33.97866994
"9","GC in DC: Students are having lunch and discussing the 2016 election post-Super Tuesday at The… https://t.co/K0YOPytus9",FALSE,1,NA,"2016-03-04 17:27:23",FALSE,NA,705806858938769408,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GoldfarbCenter",1,FALSE,FALSE,-77.04083034,38.9089664
"10","Spectator Sound-Off: What do you think of the presidential election?  https://t.co/2dgkvV9rcm",FALSE,0,NA,"2016-03-04 16:30:06",FALSE,NA,705792446232403968,NA,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>","MUWspectator",0,FALSE,FALSE,-74.0007613,40.7207559
"11","""@NBCNightlyNews: Donald Trump uses #GOPDebate to brag about his hands and his genitals. https://t.co/J1ZR9DXQ1Q"" X_X",FALSE,0,NA,"2016-03-04 14:59:15",FALSE,NA,705769580380229632,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","JWooTV",0,FALSE,FALSE,-89.8955,35.193
"12","Serbia’s president has dissolved parliament and scheduled an early parliamentary election https://t.co/J2oX7dLm5J",FALSE,0,NA,"2016-03-04 13:23:35",FALSE,NA,705745506568372224,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Boston_CP",0,FALSE,FALSE,-71.0552516,42.3561185
"13","Good Morning. In Detroit: Last night at Fox Theater Trump Defends Making His Manhood a Big Issue https://t.co/utZtuRytgg via @nbcnews",FALSE,1,NA,"2016-03-04 12:00:38",FALSE,NA,705724631257387008,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aurora_313Poet",0,FALSE,FALSE,-83.0957364,42.3882579
"14","During GOPDebate, John Kasich said the election was about to turn his way https://t.co/Ri2tYRlHKU",FALSE,0,NA,"2016-03-04 10:18:07",FALSE,NA,705698830600134656,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Boston_CP",0,FALSE,FALSE,-71.0552516,42.3561185
"15","Google Searches For 'Move To Canada' Hit Highest Point Since 2004 Election https://t.co/YC0vjchQhA",FALSE,0,NA,"2016-03-03 18:57:08",FALSE,NA,705467057735733248,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","SanFranciscoCP",0,FALSE,FALSE,-122.41487603,37.78678264
"16","RT @samhusseini: Go Trump! “@haaretzcom: Sheldon Adelson-owned Vegas newspaper endorses Marco Rubio https://t.co/LP2vu6VruS https://t.co/Tk…",FALSE,0,NA,"2016-03-03 16:33:19",FALSE,NA,705430864914575360,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Wow_ThatsLame",1,TRUE,FALSE,NA,NA
"17","""@NBCNightlyNews: Donald Trump has released a health care plan. This is what's inside. https://t.co/DsankKrfsg""",FALSE,0,NA,"2016-03-03 15:51:14",FALSE,NA,705420277866471424,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","JWooTV",0,FALSE,FALSE,-89.8952,35.1929
"18","DA candidates are preparing for a May 24 runoff after a close election that wasn't decided until early Wednesday https://t.co/KmZ1KnOIwi",FALSE,0,NA,"2016-03-03 15:31:15",FALSE,NA,705415246542864384,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ElPasoCP",0,FALSE,FALSE,-106.4855885,31.76017093
"19","Five places you could move after the 2016 election https://t.co/tfD91J4HNU",FALSE,0,NA,"2016-03-03 02:59:09",FALSE,NA,705225973323567104,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Boston_CP",0,FALSE,FALSE,-71.0552516,42.3561185
