"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"160","Little Marco Rubio, the lightweight no show Senator from Florida is just another Washington politician. https://t.co/NsLrHrqjdx",FALSE,13856,NA,2016-02-28 17:50:23,FALSE,NA,"704000708236996608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",6372,FALSE,FALSE,NA,NA
"161","Mitt Romney didn't show his tax return until SEPTEMBER 21, 2012, and then only after being humiliated by Harry R! A bad messenger for estab!",FALSE,8141,NA,2016-02-28 17:47:56,FALSE,NA,"704000092840325120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",2914,FALSE,FALSE,NA,NA
"162","As I stated at the press conference on Friday regarding David Duke- I disavow. https://t.co/OIXFKPUlz2",FALSE,10994,NA,2016-02-28 17:35:29,FALSE,NA,"703996959544250373",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",5792,FALSE,FALSE,NA,NA
"163","Why would the people of Texas support Ted Cruz when he has accomplished absolutely nothing for them. He is another all talk, no action pol!",FALSE,11701,NA,2016-02-28 16:47:13,FALSE,NA,"703984812105793536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",4370,FALSE,FALSE,NA,NA
"164","#MakeAmericaGreatAgain #Trump2016 https://t.co/yFhZd55GD9",FALSE,6768,NA,2016-02-28 16:12:36,FALSE,NA,"703976101073309697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",2132,FALSE,FALSE,NA,NA
"165","Little Marco Rubio, the lightweight no show Senator from Florida, is set to be the ""puppet"" of the special interest Koch brothers. WATCH!",FALSE,10263,NA,2016-02-28 16:07:48,FALSE,NA,"703974892237135873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",3876,FALSE,FALSE,NA,NA
"166","Making a big speech in Alabama today. So many people we had to move to a football stadium! Come and join us!",FALSE,12252,NA,2016-02-28 12:58:01,FALSE,NA,"703927132339216384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",3819,FALSE,FALSE,NA,NA
"167","I am the only Republican who will get large numbers of Dems and Indies (crossover). I will also get states that no other Republican can get.",FALSE,13418,NA,2016-02-28 12:43:28,FALSE,NA,"703923471391264768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",4375,FALSE,FALSE,NA,NA
"168","While Hillary and I both won South Carolina by big margins, Repubs got far more votes with a massive increase from past cycles.GROWING PARTY",FALSE,13926,NA,2016-02-28 12:20:19,FALSE,NA,"703917643930210304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",4239,FALSE,FALSE,NA,NA
"169","The Republican Establishment has been pushing for lightweight Senator Marco Rubio to say anything to ""hit"" Trump.I signed the pledge-careful",FALSE,9501,NA,2016-02-28 12:10:36,FALSE,NA,"703915198864887810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",3390,FALSE,FALSE,NA,NA
"170","While I hear the Koch brothers are in big financial trouble (oil), word is they have chosen little Marco Rubio, the lightweight from Florida",FALSE,8585,NA,2016-02-28 11:28:47,FALSE,NA,"703904675289042945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",3303,FALSE,FALSE,NA,NA
"171","""@CharlesHodgson1:  A lot more water after this bombshell, Rubio. You are an enemy of America. @realDonaldTrump https://t.co/TnEnxt5NTDG""",FALSE,5345,NA,2016-02-28 11:15:10,FALSE,NA,"703901249691901953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",1647,FALSE,FALSE,NA,NA
"172","""@ilduce2016: “It is better to live one day as a lion than 100 years as a sheep.” – @realDonaldTrump #MakeAmericaGreatAgain""",FALSE,9966,NA,2016-02-28 11:13:09,FALSE,NA,"703900742961270784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",4543,FALSE,FALSE,NA,NA
"173","""@JimmyTheSaint09: @realDonaldTrump @RonnieMemo @ChrisChristie anything is better than @marcorubio""",FALSE,4484,NA,2016-02-28 10:56:19,FALSE,NA,"703896507465015296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",1168,FALSE,FALSE,NA,NA
