"","text","created","isRetweet","longitude","latitude"
"323","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:37:06",TRUE,NA,NA
"324","Ben Carson isn't the only political whore.","2016-03-11 14:35:37",FALSE,-87.5776163,41.7374117
"325","RT @realDonaldTrump: I spell out some of the differences between Ben Carson and myself at 9:00 A.M. on @CNN @jaketapper. Ben is very weak o…","2016-03-11 14:31:55",TRUE,NA,NA
"326","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:31:29",TRUE,NA,NA
"327","@MSNBC @RealBenCarson  Ben Carson you should be able to hear the voices of the thousands of lynching victims that the Klan supporters killed","2016-03-11 14:31:18",FALSE,-87.5765587,41.7371489
"328","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:30:48",TRUE,NA,NA
"329","Ben Carson endorsed Trump rip","2016-03-11 14:30:20",FALSE,-114.13377078,51.07787025
"330","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:29:58",TRUE,NA,NA
"331","This just in. Carson's an idiot RT @ABC7: THIS JUST IN: Ben Carson says he is endorsing Donald Trump for president
https://t.co/v49ozQAJEX","2016-03-11 14:28:46",FALSE,-118.914505,35.354805
"332","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:27:20",TRUE,NA,NA
"333","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:27:14",TRUE,NA,NA
"334","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:27:10",TRUE,NA,NA
"335","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:26:51",TRUE,NA,NA
"336","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:26:27",TRUE,NA,NA
"337","RT @realDonaldTrump: I spell out some of the differences between Ben Carson and myself at 9:00 A.M. on @CNN @jaketapper. Ben is very weak o…","2016-03-11 14:25:43",TRUE,NA,NA
"338","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:25:26",TRUE,NA,NA
"339","RT @TPerrysburg: Keep in mind that Ben Carson is the product of the Detroit public schools. We've have lost so much since the Great Society.","2016-03-11 14:24:22",TRUE,NA,NA
"340","Dr. Ben Carson to endorse former rival Donald Trump for president. https://t.co/FeVhxRzn5V","2016-03-11 14:24:17",FALSE,-121.89176639,37.3324843
"341","| Ben Carson to endorse Donald Trump https://t.co/eo9QIQTn50","2016-03-11 14:24:15",FALSE,-81.65339546,30.32633066
"342","Ben Carson to endorse Donald Trump https://t.co/eo9QIQTn50","2016-03-11 14:24:13",FALSE,-81.65339546,30.32633066
"343","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:24:06",TRUE,NA,NA
"344","Keep in mind that Ben Carson is the product of the Detroit public schools. We've have lost so much since the Great Society.","2016-03-11 14:23:50",FALSE,-87.54441178,37.97130013
"345","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:22:48",TRUE,NA,NA
"346","RT @realDonaldTrump: Ben Carson has never created a job in his life (well, maybe a nurse). I have created tens of thousands of jobs, it's w…","2016-03-11 14:22:36",TRUE,NA,NA
